공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01425855,2026-04-17,조달청,2026년도 도로기상정보시스템 유지관리 및 기능개선 사업,주식회사 에코브레인,270000000,,
R26BK01429587,2026-04-10,기후에너지환경부 국립환경과학원,첨단기술을 활용한 위해성평가 가속화 기술 개발(I),켐아이넷(주),95000000,,
R26BK01447295,2026-04-20,재단법인 한국장애인문화예술원,2026년 장애예술 활성화 지원사업 평가 및 모니터링 용역,기분좋은큐엑스(주),300000000,,
R26BK01468439,2026-04-28,부산광역시 기장군,2026년 폭염 대응을 위한 도로 살수차 임차 운영,부산환경관리건설장비협동조합,530860,88.097,
R26BK01426418,2026-04-28,한국농어촌공사 전북지역본부 군산지사,옥산면 농촌중심지활성화사업 지역역량강화용역,(유)지역창안연구소,833440000,,
R26BK01469868,2026-04-27,충청북도 보은군 속리산휴양사업소,말티 지방정원 조성사업 소규모환경영향평가 용역,주식회사 하눌,74019000,88.029,84645000
R26BK01477211,2026-04-28,충청남도 계룡시,2026년 두마지역 시설녹지 등 제초관리 용역,주식회사 대청조경건설,96231950,88.025,
R26BK01493004,2026-04-28,산림청 동부지방산림청 정선국유림관리소,2026년 임도구조개량 시설사업(도전) 재해예방 기술지도,(주)한국안전보건기술원,2040000,100.0,
R26BK01473017,2026-04-23,경기주택도시공사,안성 제5 일반산업단지 부지조성공사 안전점검 수행기관 선정,주식회사 건설안전컨설팅,13942051,87.608,15840000
R26BK01481284,2026-04-28,신성대학,2026학년도 신성대학교 심폐소생술 전공직무 특강 용역업체 선정,주식회사 한국안전센터,24551500,93.055,26240000
R26BK01475038,2026-04-28,부산광역시 푸른도시가꾸기사업소,에덴유원지 정원화사업 폐기물처리 용역,서봉리사이클링(주),28384000,89.349,
R26BK01470526,2026-04-28,법무부 대구지방교정청 김천소년교도소,김천소년교도소 내진성능평가 제3자검증용역,주식회사 가람이엔씨,78190770,88.275,
R26BK01489720,2026-04-27,한국농어촌공사 전남지역본부 해남.완도지사,계곡·북일·현산면 기초생활거점조성사업 현황측량 용역,주식회사 남산엔지니어링,11000000,90.163,
R26BK01477289,2026-04-28,강원특별자치도 정선군,화암면 호촌 농어촌생활용수 개발사업 GIS DB 구축용역,주식회사 청솔엔지니어링,120001000,87.788,
R26BK01479163,2026-04-28,대구광역시 도시건설본부,조야~동명 광역도로 건설공사(2공구) 건설폐기물 운반 및 처리용역,주식회사해림환경개발,727962480,85.497,
R26BK01480364,2026-04-28,전남광주통합특별시 나주시,남평 제2강변도시 도시개발사업 매장 유산 지표조사 용역,재단법인 세계문화유산연구재단,24919400,88.004,
R26BK01475178,2026-04-28,국토교통부 서울지방국토관리청,국지도98호선 광주 도척 유정-진우 도로건설공사 재해영향평가용역,주식회사 현산엔지니어링,156680000,87.883,
R26BK01482375,2026-04-28,제주특별자치도,구국도(일주동로) 1132호선(온평리 2267-5)교차로 개선공사 건설폐기물처리용역,서광산업주식회사,8320800,90.093,
R26BK01479351,2026-04-28,대구광역시 도시건설본부,조야~동명 광역도로 건설공사(3공구) 건설폐기물 운반 및 처리용역,남경환경(주),287948300,86.748,
R26BK01492890,2026-04-28,한국수산자원공단동해본부,연어 모니터링 및 종자생산 기술 고도화,블루텍,312400000,99.997,
R26BK01473909,2026-04-28,경기도,"2026년 용인, 화성 지방도 교량 환경정비 용역",주식회사 책읽어주는남자,88418600,88.006,101497000
R26BK01460125,2026-04-28,제주특별자치도교육청 한림고등학교,[긴급]2026학년도 한림고등학교 1학년 도외 현장체험학습(수학여행) 위탁용역 2단계 입찰 공고,(주)가인여행사,113529920,92.717,
R26BK01466776,2026-04-28,충청북도옥천교육청 옥천중학교,2026학년도 옥천중학교 1학년 야영수련활동 위탁용역 입찰공고(규격가격동시),(주)속리산알프스수련원,29092800,93.92,30828000
R26BK01482625,2026-04-28,인천광역시 소방본부,만석119안전센터 재건축 공사 건설폐기물 처리 용역,주식회사 장형기업,57388200,88.305,
R26BK01478079,2026-04-28,전남광주통합특별시 종합건설본부,"서암대로, 천지인로 표층 재포장 폐기물처리 용역",(주)케이환경,60000000,88.032,
R26BK01462942,2026-04-28,서울주택도시개발공사,2026년 임대아파트 도로 및 보도교체공사 건설폐기물처리용역,(주)지솔알이에이치,138473000,87.761,
R26BK01483631,2026-04-28,경상북도 안동시,안동 안동권씨 능동재사 추원루 보수공사 감리용역,건축사사무소 안도,32626800,89.398,
R26BK01458935,2026-04-28,광주광역시서부교육청 광주서석중학교,2026학년도 광주서석중학교 2학년 수학여행 위탁용역 2단계(규격‧가격동시) 입찰,(주)광성관광여행사,71711500,92.832,76310200
R26BK01483117,2026-04-28,경상북도교육청,문경공업고등학교 생활관 증축 및 기타공사 설계용역,건축사사무소 목주,32299930,88.013,36575000
R26BK01456530,2026-04-28,서울특별시북부교육청 창동중학교,[긴급]2026학년도 창동중학교 3학년 체험형 수련활동 위탁용역,청소년수련마을 보람원,49792000,93.89,
R26BK01423886,2026-04-28,해양수산부 군산지방해양수산청,군산항 및 장항항 유지준설공사 통합건설사업관리용역,주식회사 항도엔지니어링,3164500000,81.363,
R26BK01459093,2026-04-24,서울대학교 대학 첨단융합학부,서울대학교 첨단융합학부 제1기 첨단융합 최고위 과정 해외연수 위탁 운영,주식회사 바네스투어,87560000,,
R26BK01479937,2026-04-28,경기도 포천시,안촌말천 소하천 정비사업 폐기물 처리용역,주식회사 문안환경,67745000,89.249,
R26BK01458956,2026-04-28,제주특별자치도교육청 대기고등학교,2026학년도 대기고등학교 1학년 현장체험학습(수학여행) 위탁용역 2단계(규격·가격 동시)입찰 공고(긴급),유한회사글로벌여행사,262150800,94.939,
R26BK01490885,2026-04-28,서울특별시 소방재난본부,제15회 몸짱소방관 선발대회 행사 운영 용역,주식회사 온앤미,12065000,,
R26BK01477286,2026-04-28,한국수자원조사기술원,2026년 실시간 유량측정시스템 구축 실시설계(2차) 용역(PQ 후 가격입찰),주식회사 경동엔지니어링,646522000,86.126,
R26BK01476453,2026-04-28,경기도 화성시 만세구,2026년 화성시 만세구 오수관로 유지보수 단가공사 폐기물처리용역,경기이엔티 주식회사,43714400,88.128,
R26BK01492847,2026-04-28,산림청 동부지방산림청 정선국유림관리소,2026년 임도구조개량 시설사업(용탄) 재해예방 기술지도,(주)한국안전보건기술원,2040000,100.0,
R26BK01490206,2026-04-27,한국농어촌공사 강원지역본부 홍천.춘천지사,상남지구 밭기반정비사업 폐기물처리 용역,진흥환경(주),7366000,88.961,
R26BK01492768,2026-04-28,한국생명공학연구원,해외과학자문위원회 행사 업무대행 용역(수의시담),주식회사 글리덕,48200000,99.991,
R26BK01482730,2026-04-28,충청남도개발공사,"보령시 야룡1리 취약지역 생활여건 개조사업 기본 및 시행계획수립, 실시설계용역 입찰 재공고",주식회사 덕영엔지니어링,185107000,80.562,
R26BK01480138,2026-04-28,경기도 의정부시,시민로 외 1개소 차도 보수 공사 폐기물처리용역,청명산업주식회사,49094590,88.718,
R26BK01482779,2026-04-28,국토교통부 원주지방국토관리청 강릉국토관리사무소,강릉국토 관내 시설물 정기안전점검용역,주식회사 동인이앤씨,171267000,85.6,
R26BK01490809,2026-04-27,산림청,목조건축 및 목재산업 활성화를 위한 2026년 담당자 워크숍 행사 용역,빅커뮤니케이션,45200000,96.006,
R26BK01482090,2026-04-28,경상남도 거제시,하둔지구 풍수해생활권 종합정비사업 건설사업관리용역,주식회사 청명종합엔지니어링,3942688000,80.414,
R26BK01481896,2026-04-28,경기도 파주시,[PQ후 가격입찰]육아종합지원센터 등 건립공사 전기감리용역(긴급),주식회사 나로이엔씨,440854000,86.802,
R26BK01478643,2026-04-28,경기도,2026년 경기도 옛청사 흡수식 냉온수기 세관 용역,(주)반석엔지니어링,22672360,88.008,
R26BK01448088,2026-04-28,서울특별시,2026년 동작구 관내 상수도 맨홀 정밀점검 용역,인프라안전(주),196543000,86.815,
R26BK01475464,2026-04-28,국토교통부 서울지방국토관리청,국지도98호선 광주 도척 유정-진우 도로건설공사 설계 경제성검토(설계VE)용역,주식회사 신명건설기술공사,38948000,87.943,
R26BK01475493,2026-04-28,국토교통부 서울지방국토관리청,국지도98호선 광주 곤지암 만선-건업 도로건설공사 설계 경제성검토(설계VE)용역,주식회사 세명종합기술,21079700,87.984,
R26BK01478995,2026-04-28,경기도 이천시 대월면,용역 소액수의 견적제출 안내공고(구시지구 수리시설 개선공사 폐기물처리용역),금강환경산업(주),30808000,88.588,
R26BK01473137,2026-04-28,서울특별시,영동대로 지하공간 복합개발 2공구 건설공사(건축·시스템) 건설폐기물 처리용역,두제산업개발(주),345993000,86.747,
R26BK01483467,2026-04-28,경상북도 영주시,도지정문화유산 주변 역사문화환경 보존지역 현상변경 허용기준 수립 용역,사단법인 건축문화유산연구원 나무,44077000,88.174,
R26BK01472025,2026-04-27,한국지역난방공사 고양사업소,2026년 고양사업소 열수송관공사 공공측량 용역,주식회사 드림지리정보,182182000,87.748,
R26BK01477458,2026-04-28,한국농어촌공사 경남지역본부 합천지사,갑산지구 배수개선사업 건설폐기물처리 변경용역,(주)대일환경산업,276358000,86.761,321647000
R26BK01448848,2026-04-28,서울특별시,2026년 관악구 관내 상수도 맨홀 정밀점검 용역,주식회사 삼림엔지니어링,334233000,86.825,
R26BK01479400,2026-04-28,(재)광주테크노파크,"1단지, 과학기술동 소방시설 종합점검 및 작동점검",대한방재주식회사,17438436,90.131,
R26BK01473879,2026-04-28,경기도,"2026년 광주, 이천, 김포 지방도 교량 환경정비 용역",주식회사청담,56991630,88.003,65230000
R26BK01491037,2026-04-27,한국농어촌공사 강원지역본부 철원.화천지사,느르지지구 대구획경지정리사업 재해예방 기술지도 용역,주식회사 세종세이프티,18700000,89.285,
R26BK01478287,2026-04-27,경기도 고양시,가좌동 259-8번지 일원 노후 상수관로 정비공사 폐기물 처리용역,(주)한진산업,30482500,88.231,
R26BK01475751,2026-04-28,국토교통부 원주지방국토관리청 홍천국토관리사무소,"2026년 홍천국토 관내 남부권역 시설물 정기안전점검용역(상,하반기)",주식회사 케이에스디,183526000,85.577,
R26BK01489358,2026-04-28,조달청 인천지방조달청,자동차 배출가스 결함확인검사용 시험자동차 선정(2026) - 대형차,한국자동차환경협회,147000000,99.694,
R26BK01490850,2026-04-27,한국농어촌공사 충남지역본부,화양면 공동생활홈조성사업 기본 및 시행계획수립 용역,주식회사 아토,19000000,88.265,
R26BK01491053,2026-04-28,한국농어촌공사 영산강사업단,영산강하구둑 제2호 배수갑문 기전정비작업 용역,유한회사 태성이엔지,26000000,88.378,
R26BK01482932,2026-04-28,충청북도 청주시,SK하이닉스 추가공장 공업용수 공급사업(4단계 3공구) 폐기물처리용역(긴급),정화환경산업 주식회사,302866000,86.889,
R26BK01479516,2026-04-28,경상북도 김천시,농소면 신촌리 일원 노후관로 개량공사 건설폐기물 처리 용역,상록환경 주식회사,68388000,89.183,78040000
R26BK01468828,2026-04-28,대구광역시교육청 정동고등학교,2026학년도 정동고등학교 2학년 현장체험학습(수학여행) 위탁용역 소액수의 견적 제출 안내 공고,(주)대진고속관광,81638800,88.004,
R26BK01481175,2026-04-28,경기도 남양주시,2026년 퇴계원·도농제3배수펌프장 운영 용역,수우엔지니어링(주),79323980,88.226,
R26BK01479490,2026-04-28,경기도 이천시 대월면,용역 소액수의 견적제출 안내공고(도리리 리도202호선 재포장공사 폐기물처리용역),금강환경산업(주),21729000,88.387,
R26BK01483139,2026-04-28,제주특별자치도 서귀포시,효돈 도시계획도로(소로1-5호선) 개설공사(2차분) 건설폐기물처리 용역,정우산업개발(주),21596500,88.022,
R26BK01455939,2026-04-28,서울특별시북부교육청 창동중학교,[긴급]2026학년도 창동중학교 2학년 수련활동 위탁용역,피노키오(주),64146000,93.063,
R26BK01483186,2026-04-28,경상북도 영양군,2026년 영양군 직원역량강화 워크숍 위탁용역,주식회사 블루스카이,105770000,87.752,
R26BK01430504,2026-04-10,한국해양과학기술원,고해상도 계절예측시스템 운용을 위한 계산노드 임차용역,주식회사 한클러스터,38170000,,
R26BK01482161,2026-04-28,충청남도 아산시,"아산 곡교천 국가생태탐방로 조성사업 기본 및 실시설계용역(사후PQ, 긴급)",주식회사 삼안,338239000,86.844,
R26BK01482386,2026-04-28,조달청 서울지방조달청,국도45호선 남양주 금남IC R-A교A2~금남IC2교A1 등 4개소 포장도 보수공사 건설폐기물처리용역,금강도시환경(주),143945000,86.862,
R26BK01447183,2026-04-28,경상북도교육청 경상북도봉화교육지원청,2026년  다중언어 이해교육  위탁 용역,주식회사 오울소프트,85000000,,
R26BK01478937,2026-04-27,한국수산자원공단,2026년 어선청년임대사업 권역별 대표어선 감정평가 및 적정임차료 산정 조사,일호감정평가사사무소,46340210,88.106,
R26BK01479299,2026-04-28,인천광역시 강화군 보건소,용역(소액수의) 견적 제출안내 공고[민간위탁 방역사업 용역(제5권역)],주식회사 씨제이환경,18644700,88.034,
R26BK01486644,2026-04-28,조달청 서울지방조달청,2026년 사회적가치지표(SVI) 측정 심화코칭 및 서류검토 지원 용역(수도권),협동조합 소셜랩,145888000,99.582,
R26BK01476650,2026-04-28,한국농어촌공사 전남지역본부,해남지구 국가관리 방조제개보수사업 세부설계 용역,주식회사 신화엔지니어링,277972000,87.464,
R26BK01474294,2026-04-28,국토교통부 부산지방국토관리청 대구국토관리사무소,"국도3호선 김천 초곡지구 등 54개소 절토사면·옹벽 정밀안전점검, 성능평가및 정기안전점검 기술용역",플러스테라 주식회사,338447000,85.525,
R26BK01480096,2026-04-28,강원특별자치도교육청 강원특별자치도원주교육지원청 원주삼육초등학교,"한빛관 보수공사(체육관,급식실,다목적교실) 폐기물처리 용역",합자회사 금강개발,31042000,89.061,
R26BK01479261,2026-04-28,인천광역시 강화군 보건소,용역(소액수의) 견적 제출안내 공고[민간위탁 방역사업 용역(제4권역)],워킹투게더 주식회사,18653359,88.167,
R26BK01465946,2026-04-28,서울특별시남부교육청 영서중학교,2026학년도 영서중학교 3학년 소규모테마형교육여행 용역업체,주식회사 투어나라,86829800,97.933,88608000
R26BK01476841,2026-04-28,경기도 김포시,무인민원발급기 장애인 정당한 편의기능 업그레이드 용역,주식회사 루트웰,26089500,88.548,
R26BK01482016,2026-04-28,충청북도 진천군,2026년 상반기 진천배수지외 7개소 정기안전점검 용역에 따른 소액수의 견적제출 안내 공고[입찰대행],주식회사 아토기술단,33825800,88.436,38500000
R26BK01463621,2026-04-24,서울특별시교육청 한국삼육고등학교,[긴급]2026학년도 한국삼육고등학교 2학년 소규모테마형  교육여행 위탁용역 입찰 공고,주식회사 미래교육여행,88514000,88.329,100260000
R26BK01480242,2026-04-28,서울특별시 북부공원여가센터,북서울꿈의숲 올망졸망놀이터 노후산책로 정비공사 폐기물처리용역,(주)다우환경,10271900,90.04,
R26BK01472805,2026-04-28,경기도교육청 경기도화성오산교육지원청 송산중학교,[긴급] 2026년 송산중학교 미국동부 어학연수 및 문화체험 해외연수 위탁용역,(주)정풍투어,173326000,93.22,
R26BK01480973,2026-04-28,전남광주통합특별시 함평군,2026년 함평군 재활용불가 영농폐기물 위탁처리 용역,씨이케이여수 주식회사,45690000,88.055,51975000
R26BK01461880,2026-04-28,경상북도 포항시,주택건설공사 감리자(전기) 모집공고[포항 항구동 주상복합 신축공사],경기엔지니어링(주),699341821,82.977,
R26BK01474293,2026-04-28,국토교통부 부산지방국토관리청 대구국토관리사무소,"국도33호선 성주 신파지구 등 45개소 절토사면·옹벽 정밀안전점검, 성능평가및 정기안전점검 기술용역",(재)한국건설안전기술원,317735000,85.536,
R26BK01467021,2026-04-28,경기도 양주시,2026년 양주권 자원회수시설 정기보수기간 등 미처리 폐기물 위탁처리용역(1권역)(단가),주식회사 신승에너지,162106,87.033,
R26BK01491319,2026-04-28,전북특별자치도교육청,2026년 전북특별자치도교육청 학생건강증진교육센터 운영 위탁용역,전북대학교산학협력단,168000000,88.274,
R26BK01448044,2026-04-28,서울특별시,2026년 영등포구 관내 상수도 맨홀 정밀점검 용역,주식회사한국국토안전연구원,301470000,86.797,
R26BK01483356,2026-04-28,전남광주통합특별시 목포시 맑은물사업단,남해하수처리장 하수협잡물 폐기물처리 용역(1차),씨이케이여수 주식회사,43205030,88.694,
R26BK01482479,2026-04-28,조달청 서울지방조달청,국도37호선 포천 선촌교차로+0.718~일동교차로 등2개소 포장도 보수공사 건설폐기물처리용역,동우이엔이 주식회사,105253888,87.751,
R26BK01482221,2026-04-28,강원특별자치도 정선군,도전지구 도민제안 재해 취약지 개선사업 폐기물처리용역,주식회사 대경환경산업,30425000,89.174,
R26BK01479453,2026-04-28,인천광역시 강화군 보건소,용역(소액수의) 견적 제출안내 공고[민간위탁 방역사업 용역(제9권역)],대산방역,18415000,88.499,
R26BK01479473,2026-04-28,인천광역시 강화군 보건소,용역(소액수의) 견적 제출안내 공고[민간위탁 방역사업 용역(제10권역)],디에스(ds)방역,18716900,88.263,
R26BK01487941,2026-04-28,한국화학연구원,재생 스티렌 원액 기반 고분자량 폴리스티렌 및 스티렌계 공중합체 합성 기술 개발 용역,인하대학교 산학협력단,49000000,98.0,
R26BK01475345,2026-04-28,국토교통부 서울지방국토관리청,국지도98호선 광주 도척 유정-진우 도로건설공사 국가유산영향진단용역,재단법인 충청문화유산연구원,6168500,87.776,
R26BK01482339,2026-04-28,전라남도순천교육청 순천매산중학교,2026학년도 순천매산중학교 2학년 수학여행 위탁용역 2인 이상 견적서 제출 안내,(유)보라여행사,69543000,88.192,79026000
R26BK01482335,2026-04-28,경기도 파주시,2040 파주 도시관리계획 재정비 재해영향성 검토 용역,(주)에스에스디이엔씨,51140000,88.077,
R26BK01456598,2026-04-28,인천광역시교육청 인천영흥고등학교,2026학년도 인천영흥고등학교 2학년 현장체험학습(수학여행) 위탁용역 입찰 공고,주식회사 갤럭시관광,30275800,98.481,
R26BK01493021,2026-04-28,산림청 동부지방산림청 정선국유림관리소,2026년 산림유역관리사업 재해예방기술지도,(주)한국안전보건기술원,2040000,100.0,
R26BK01479422,2026-04-28,인천광역시 강화군 보건소,용역(소액수의) 견적 제출안내 공고[민간위탁 방역사업 용역(제8권역)],강화방역,18509310,88.357,
R26BK01482914,2026-04-28,경상남도 거제시,2026년 제4회 거제시 전국요리경연대회 대행용역,프로세계,53375000,88.121,60000000
R26BK01493528,2026-04-28,한국농어촌공사 충남지역본부 세종대전금산지사,장대2지구 마을하수도정비사업 재해예방기술지도용역,수건설안전원,16310000,,
R26BK01415954,2026-04-08,서울특별시,2026 글로벌 뷰티 포럼 용역,주식회사 컵아이앤엠,146500000,,
R26BK01483730,2026-04-28,광주시 청소년수련관,2026년 경기도 청소년 진로․문화 축제  행사버스 임차 용역 입찰공고,주식회사 길벗스페이스,44200000,88.993,49780000
R26BK01393141,2026-04-23,국민건강보험공단 본부 국민건강보험공단인재개발원,2026년 국민건강보험공단 전화외국어 위탁교육 용역,주식회사 캐럿솔루션즈,245190000,,
R26BK01478964,2026-04-28,제주특별자치도 서귀포시,"신례 도시계획도로(소로1-1,1-2,1-3호선) 확포장공사(2차분) 건설폐기물처리용역",서광산업주식회사,26372010,88.219,
R26BK01432374,2026-04-13,한국콘텐츠진흥원,콘텐츠산업 프로젝트 기반 고용구조와 프리랜서의 노동환경 조사연구,호서대학교 산학협력단,81979260,,
R26BK01488985,2026-04-27,충청남도 소방본부,충남소방본부 소방 관리자 마음건강 리더십 교육 위탁 용역,다온교육,21140000,96.888,
R26BK01473735,2026-04-28,서울특별시 용산구,용산구샘터 운영,비스피크 주식회사,339455480,87.749,387094000
R26BK01478205,2026-04-28,경상북도 칠곡군 농업기술센터,유휴 공간활용 수직농장 테스트베드 조성 설계 용역,다담건축사사무소,94964210,88.001,
R26BK01412743,2026-04-03,한국환경산업기술원,2026년 해외진출 지원사업 사업비 관리 교육 및 멘토링,한길회계법인,88000000,,
R26BK01443598,2026-04-17,한국지능정보사회진흥원,공공AI 영향평가 연계 위험관리 방안 수립 연구,주식회사 루트랩(ROOT LAB),56876250,,
R26BK01492593,2026-04-28,한국농어촌공사 경북지역본부 안동지사,안교배수장 외 5개소 조명설비 원격제어 구축 및 물관리자동화시스템 보수 용역,사단법인 행복일자리운동본부,31982700,87.999,
R26BK01475269,2026-04-28,국토교통부 서울지방국토관리청,국지도98호선 광주 도척 유정-진우 도로건설공사 소규모환경영향평가용역,대현종합기술 주식회사,117385000,87.755,
R26BK01404022,2026-04-28,서울특별시 마포구,마포빗물펌프장 외 4개소 정밀안전진단 용역,주식회사 한국시설안전연구원,539000000,85.668,
R26BK01470694,2026-04-28,기후에너지환경부 낙동강유역환경청,황강 청덕지구 하천환경정비사업 문화재 표본조사용역,재단법인경강문화유산연구원,9998900,87.754,
R26BK01421857,2026-04-22,조달청 서울지방조달청,2026년 사회보장정보시스템 서비스 확대 및 기능개선,(주)한국이디에스,3810400000,,
R26BK01481747,2026-04-28,강원특별자치도 춘천시,[긴급] 2040년 춘천 도시기본계획 및 도시관리계획(재정비) 수립용역(사업수행능력 선정자 가격입찰),주식회사 유신,1511678000,80.207,
R26BK01445602,2026-04-28,서울특별시교육청 서울특별시교육연수원,[재공고]2026년 교직원 미래역량 강화를 위한 마이크로러닝 콘텐츠 임차 용역,(주)현대경제연구원,45100000,82.0,
R26BK01486812,2026-04-27,조달청 대전지방조달청,중장기 조세정책운용계획 수립 지원사업,한국조세재정연구원,137200000,100.0,
R26BK01487335,2026-04-27,한국과학기술정보연구원,국내외 초고성능컴퓨팅 생태계 현황 조사 및 국가 역량 고도화 방안 연구,주식회사 미래비전그룹,69000000,100.0,
R26BK01482238,2026-04-28,조달청 서울지방조달청,국도77호선 파주 낙하IC교A2+1.820~낙하IC교A2+2.320 등 3개소 포장도 보수공사 건설폐기물처리용역,주식회사 베르원,80901000,87.796,
R26BK01433134,2026-04-21,재단법인강원관광재단,2026 강원 방문의 해 이달의 추천 여행지 홍보 캠페인 대행용역,픽스미디어,210000000,,
R26BK01483215,2026-04-23,국토교통부,2026년 운송플랫폼 사업 지원,한국교통안전공단,97020000,100.0,
R26BK01470961,2026-04-28,국가유산청 국립문화유산연구원 국립경주문화유산연구소,고대 유적 출토 비단벌레의 생물학적 정보 구축 및 이용 양상 연구,고려대학교산학협력단,96690000,100.0,
R26BK01437086,2026-04-27,인천글로벌캠퍼스운영 재단법인,2026년도 인천글로벌캠퍼스 국제공동 R&D 기획연구 용역(협상에 의한 계약),한국산업기술기획평가원,545400000,,
R26BK01489356,2026-04-27,서울특별시 서울아리수본부 서부수도사업소,"가압장, 유량계 전송반 무정전 세척 용역",클린전기케어,20555000,94.999,
R26BK01486915,2026-04-28,조달청 서울지방조달청,2026년 인신매매등 실태조사 연구,한국형사법무정책연구원,196600000,100.0,
R26BK01488494,2026-04-28,국가보훈부,2026년 보훈데이터 활용 분석모델 개발 사업,주식회사 에이아이컴스,86900000,98.75,
R26BK01487488,2026-04-28,서울특별시교육청 서울특별시중부교육지원청,서울청구초 본관동 내진보강 구조 및 실시 재설계용역,주식회사 영화키스톤건축사사무소,18810000,90.0,
R26BK01477767,2026-04-28,인천광역시 강화군 보건소,용역(소액수의) 견적 제출안내 공고[2026년 민간위탁 방역사업 용역(제1권역)],디에스(ds)방역,18771950,88.226,
R26BK01483971,2026-04-27,식품의약품안전처 식품의약품안전평가원,[수의시담] 2026년 실험동물자원은행 보관장비(초저온냉동고) 정기예방점검·유지보수 용역,주식회사 랩가이드,94000000,94.529,
R26BK01461038,2026-04-28,서울특별시교육청 태릉고등학교,2026학년도 태릉고등학교 2학년 소규모테마형교육여행 위탁 용역,주식회사 여행원,146376930,94.545,
R26BK01480782,2026-04-28,전남광주통합특별시 영암군 수도사업소,2026년 상수관망 유지관리 시설 블록 유량계 검·교정 용역,경인계측시스템(주),29650000,88.008,
R26BK01481353,2026-04-28,김천시산림조합,2026년 풀베기사업 실시설계용역(김천1지구),주식회사 세경엔지니어링,21020000,88.008,
R26BK01445574,2026-04-07,소방청,신임교육 국가전담 운영모델 및 교육인프라 구축을 위한 산출에 관한 연구용역(수의시담),목원대학교 산학협력단,76000000,95.0,
R26BK01489803,2026-04-28,국토교통부,공사기간 산정 및 조정 관련 제도개선 방안 연구,한국건설기술연구원,78400000,100.0,
R26BK01439029,2026-04-20,한국법제연구원,2026년 지속가능 기후변화법제연구사업 행사 대행,주식회사 마이스앤드,75200000,,
R26BK01487438,2026-04-28,국가유산청 국립문화유산연구원,분자생물학적 기법을 이용한 흰개미 군체 식별 기술 개발,부산대학교산학협력단,56330000,100.0,
R26BK01481815,2026-04-23,한국지역난방공사,고밀도 열화학 열저장 기술 사업화 기반 마련을 위한 실증연구,한국에너지기술연구원,292600000,95.122,
R26BK01447374,2026-04-20,한국특허전략개발원,2026년 국제조사보고서 품질분석 사업(재공고),재단법인 한국특허기술진흥원 대전지점,194500000,,
R26BK01474468,2026-04-28,행정중심복합도시건설청,부강역~북대전IC 도로건설공사 국가유산 영향진단 용역,재단법인 동방문화유산연구원,28779300,87.8,
R26BK01473242,2026-04-27,한국농수산식품유통공사,"2026년 정부 수매비축콩 정선 선별 용역(4,000톤)(다)",삼영영농조합법인,527048841,80.592,
R26BK01479616,2026-04-28,경기도교육청 경기도평택교육지원청,2026년 학교 석면 위해성평가 및 유지보수 용역(수정),주식회사 광성,28336697,88.164,32644000
R26BK01443386,2026-04-17,경상국립대학교,USG공유대학2.0 학사정보시스템 유지관리 용역,주식회사 아이디노,71940000,,
R26BK01449718,2026-04-20,국립정원문화원,2026년 생활정원(실외) 기본 및 실시설계 용역(광주광역시),(주)디알에이디자인그룹,45000000,,
R26BK01483384,2026-04-28,강원특별자치도교육청 강원특별자치도홍천교육지원청,명덕초 공간재구조화 증개축공사 건설폐기물 처리 용역 수의계약 안내공고,(주)상지개발,47707900,88.061,54003000
R26BK01450702,2026-04-20,국민건강보험공단인천경기지역본부,2026년 청소년 건강체험학교 위탁운영(긴급),"공간,숨",39900000,94.612,
R26BK01451990,2026-04-20,경상북도 영주시,찾아가는 인성 뮤지컬 공연 용역,문화팩토리 마굿간,38000000,,
R26BK01453981,2026-04-21,국립공원공단,국립공원 환경변화 AI 모니터링 플랫폼 기술 검증 및 시범운영,주식회사 인공지능팩토리,204000000,,
R26BK01433997,2026-04-22,조달청 서울지방조달청,2026 서울안보대화(SDD) 행사용역,주식회사 마이스앤컴퍼니,1393700000,,
R26BK01454537,2026-04-20,문화체육관광부 국립중앙박물관,2026년도 디지털 보존과학 데이터 플랫폼 유지보수,주식회사 핀노드,36630000,,
R26BK01481853,2026-04-28,강원특별자치도 홍천군,도시계획구역 시설물(갈마곡교 외 11개소) 2026년 상반기 정기안전점검용역,주식회사 국일건설엔지니어링,32751500,88.28,37059000
R26BK01445776,2026-04-23,서울올림픽기념국민체육진흥공단,2026년도 학교운동부지도자 직무교육 위탁운영 용역,주식회사 엑스퍼트컨설팅,297000000,,
R26BK01470598,2026-04-28,조달청 부산지방조달청,2026년 수문조사시설 이설.확장 및 유지보수공사 실시설계용역,주식회사 한남기술단,95632800,87.756,
R26BK01420975,2026-04-15,조달청,"중장기 경영전략, ESG 등 혁신경영체계 고도화",주식회사 나도기브,260000000,,
R26BK01476940,2026-04-28,울산광역시,2026년 상반기 광역시도 지반탐사 용역,(주)지오지반,72795500,88.086,82524000
R26BK01467810,2026-04-28,경기도교육청 경기도교육청율곡연수원,경기도교육청율곡연수원 2026년 상반기 6급 미래인재 성장과정 리더십 테마체험(제주도) 위탁 운영 용역 2단계 입찰 공고,(주)이앤티코리아,42688000,93.038,
R26BK01449836,2026-04-20,국립정원문화원,2026년 생활정원(실외) 기본 및 실시설계 용역(서울특별시),주식회사 조경하다 열음,48000000,,
